property_id,location.address.city,location.address.postal_code,location.address.state_code,location.address.coordinate.lat,location.address.coordinate.lon,description.type,description.sqft,description.lot_sqft,description.beds,description.baths,list_price,estimate.estimate,flags.is_price_reduced,flags.is_foreclosure,flags.is_new_listing,price_reduced_amount,list_date,last_sold_price,href
9603895333,Austin,78747,TX,30.143168,-97.735593,single_family,2427.0,,5.0,3.0,412990,,,,True,,2026-01-21T11:35:34.000000Z,,https://www.realtor.com/realestateandhomes-detail/9224-Furman-Dr_Austin_TX_78747_M96038-95333
9383393208,Austin,78747,TX,30.125667,-97.792773,single_family,2543.0,,5.0,3.0,421291,,,,True,,2026-01-21T11:35:34.000000Z,,https://www.realtor.com/realestateandhomes-detail/4508-Bridal-Veil-Dr_Austin_TX_78747_M93833-93208
8183255984,Austin,78723,TX,30.300788,-97.675899,single_family,2097.0,23043.0,5.0,3.0,624995,614000.0,,,True,,2026-01-21T02:35:02.000000Z,,https://www.realtor.com/realestateandhomes-detail/5604-Chadwyck-Dr_Austin_TX_78723_M81832-55984
7864862068,Austin,78704,TX,30.245328,-97.767405,condos,1904.0,3833.0,3.0,4.0,1090000,943800.0,,,True,,2026-01-21T01:54:58.000000Z,,https://www.realtor.com/realestateandhomes-detail/1208-W-Oltorf-St_Austin_TX_78704_M78648-62068
8875250418,Austin,78753,TX,30.352123,-97.686684,condos,1521.0,5676.0,2.0,2.0,299990,277700.0,,,True,,2026-01-21T01:37:10.000000Z,,https://www.realtor.com/realestateandhomes-detail/8925-N-Plaza-Ct-69_Austin_TX_78753_M88752-50418
7315307664,Austin,78703,TX,30.278857,-97.75437,condos,892.0,1429.0,2.0,1.0,385000,394900.0,,,True,,2026-01-20T23:47:56.000000Z,,https://www.realtor.com/realestateandhomes-detail/1210-Windsor-Rd-Apt-122_Austin_TX_78703_M73153-07664
9610866631,Austin,78737,TX,30.209506,-97.964482,single_family,4447.0,43604.0,5.0,5.0,1899999,1741200.0,,,True,,2026-01-20T23:36:09.000000Z,,https://www.realtor.com/realestateandhomes-detail/10912-Seawall-Dr_Austin_TX_78737_M96108-66631
9499453274,Austin,78754,TX,30.366715,-97.624567,single_family,1782.0,2344.0,4.0,2.0,421146,,,,True,,2026-01-20T23:08:03.000000Z,,https://www.realtor.com/realestateandhomes-detail/5105-Monarda-Mint-Dr_Austin_TX_78754_M94994-53274
7527292120,Austin,78745,TX,30.197068,-97.799638,single_family,1227.0,7314.0,3.0,2.0,450000,428000.0,,,True,,2026-01-20T23:08:03.000000Z,,https://www.realtor.com/realestateandhomes-detail/7105-Windrift-Way_Austin_TX_78745_M75272-92120
7355402517,Austin,78704,TX,30.242271,-97.765372,single_family,1973.0,6708.0,4.0,4.0,1300000,540300.0,,,True,,2026-01-20T22:52:00.000000Z,,https://www.realtor.com/realestateandhomes-detail/1004-Juanita-St_Austin_TX_78704_M73554-02517
7514082307,Austin,78758,TX,30.380553,-97.703308,single_family,1046.0,7026.0,3.0,2.0,350000,352600.0,,,True,,2026-01-20T22:34:02.000000Z,,https://www.realtor.com/realestateandhomes-detail/1600-Pine-Knoll-Dr_Austin_TX_78758_M75140-82307
7056761446,Austin,78733,TX,30.334554,-97.862805,single_family,3714.0,21122.0,4.0,6.0,850000,956400.0,,,True,,2026-01-20T22:25:58.000000Z,,https://www.realtor.com/realestateandhomes-detail/1204-Ogden-Dr_Austin_TX_78733_M70567-61446
8868832512,Austin,78738,TX,30.353397,-98.018451,single_family,3989.0,11700.0,5.0,4.0,850000,905000.0,,,True,,2026-01-20T22:19:58.000000Z,,https://www.realtor.com/realestateandhomes-detail/207-Coopers-Crown-Ln_Austin_TX_78738_M88688-32512
7185103641,Austin,78746,TX,30.345716,-97.80925,single_family,6200.0,36590.0,5.0,6.0,9950000,9493000.0,,,True,,2026-01-20T22:08:00.000000Z,,https://www.realtor.com/realestateandhomes-detail/4402-Aqua-Verde-Dr_Austin_TX_78746_M71851-03641
7726759560,Austin,78702,TX,30.26301,-97.710848,single_family,2176.0,6098.0,3.0,4.0,1495000,861800.0,,,True,,2026-01-20T22:00:02.000000Z,,https://www.realtor.com/realestateandhomes-detail/2609-Francisco-St_Austin_TX_78702_M77267-59560
8132021731,Austin,78735,TX,30.273413,-97.874211,single_family,3219.0,11282.0,3.0,4.0,2395000,2395000.0,,,True,,2026-01-20T22:00:02.000000Z,,https://www.realtor.com/realestateandhomes-detail/8217-Carranzo-Dr_Austin_TX_78735_M81320-21731
8428259408,Austin,78705,TX,30.286018,-97.74539,condos,800.0,958.0,2.0,2.0,379000,348700.0,,,True,,2026-01-20T21:53:59.000000Z,,https://www.realtor.com/realestateandhomes-detail/715-W-22nd-12-St-Apt-101_Austin_TX_78705_M84282-59408
7203802920,Austin,78705,TX,30.288708,-97.745449,condos,904.0,1320.0,2.0,2.0,375000,359800.0,,,True,,2026-01-20T21:50:22.000000Z,,https://www.realtor.com/realestateandhomes-detail/806-W-24th-St-Apt-320_Austin_TX_78705_M72038-02920
9201729594,Austin,78701,TX,30.256396,-97.738839,condos,982.0,17903.0,2.0,2.0,995000,939300.0,,,True,,2026-01-20T21:39:56.000000Z,,https://www.realtor.com/realestateandhomes-detail/48-East-Ave-2509_Austin_TX_78701_M92017-29594
7987639347,Austin,78748,TX,30.184391,-97.798803,single_family,949.0,4948.0,2.0,2.0,329000,337100.0,,,True,,2026-01-20T21:37:57.000000Z,,https://www.realtor.com/realestateandhomes-detail/8120-Tockington-Way_Austin_TX_78748_M79876-39347
9246039797,Austin,78725,TX,30.232347,-97.583558,single_family,1401.0,5401.0,3.0,2.0,279000,286200.0,,,True,,2026-01-20T21:28:02.000000Z,,https://www.realtor.com/realestateandhomes-detail/3509-Chappie_Austin_TX_78725_M92460-39797
8093114224,Austin,78702,TX,30.271175,-97.699481,land,,7013.0,,,399900,611900.0,,,True,,2026-01-20T20:47:56.000000Z,,https://www.realtor.com/realestateandhomes-detail/3200-Bengston-St_Austin_TX_78702_M80931-14224
7038697125,Austin,78746,TX,30.310371,-97.806093,land,,365904.0,,,3700000,3443800.0,,,True,,2026-01-20T20:41:54.000000Z,,https://www.realtor.com/realestateandhomes-detail/1420-Wild-Basin-Ledge_Austin_TX_78746_M70386-97125
9247533852,Austin,78745,TX,30.221201,-97.781586,single_family,1736.0,11356.0,3.0,3.0,699000,,,,True,,2026-01-20T20:31:58.000000Z,,https://www.realtor.com/realestateandhomes-detail/4601-Hank-Ave-2_Austin_TX_78745_M92475-33852
8040405660,Austin,78731,TX,30.340374,-97.758027,single_family,2491.0,13334.0,3.0,3.0,1185000,1104800.0,,,True,,2026-01-20T20:21:57.000000Z,,https://www.realtor.com/realestateandhomes-detail/5706-Highland-Hills-Cir_Austin_TX_78731_M80404-05660
8105425221,Austin,78732,TX,30.415887,-97.88888,single_family,2110.0,12166.0,3.0,2.0,969000,807800.0,,,True,,2026-01-20T20:18:02.000000Z,,https://www.realtor.com/realestateandhomes-detail/13816-Lake-View-Dr_Austin_TX_78732_M81054-25221
8408188994,Austin,78753,TX,30.381273,-97.671858,single_family,1422.0,10951.0,1.0,2.0,250000,393900.0,,,True,,2026-01-20T19:53:56.000000Z,,https://www.realtor.com/realestateandhomes-detail/11515-Oak-Trl_Austin_TX_78753_M84081-88994
8408188994,Austin,78753,TX,30.381273,-97.671858,single_family,1422.0,10951.0,3.0,2.0,250000,393900.0,,,True,,2026-01-20T19:25:52.000000Z,,https://www.realtor.com/realestateandhomes-detail/11515-Oak-Trl_Austin_TX_78753_M84081-88994
8857611736,Austin,78744,TX,30.218484,-97.68569,mobile,868.0,,2.0,2.0,24500,,,,True,,2026-01-20T18:54:28.000000Z,,https://www.realtor.com/realestateandhomes-detail/23-Yucca-Dr_Austin_TX_78744_M88576-11736
8908062454,Austin,78717,TX,30.500738,-97.782507,single_family,2632.0,8625.0,4.0,3.0,595000,571300.0,,,True,,2026-01-20T18:40:14.000000Z,,https://www.realtor.com/realestateandhomes-detail/14520-Ballimamore-Dr_Austin_TX_78717_M89080-62454
7728106362,Austin,78741,TX,30.231791,-97.733585,condos,802.0,1568.0,2.0,2.0,165000,167800.0,,,True,,2026-01-20T18:27:57.000000Z,,https://www.realtor.com/realestateandhomes-detail/2124-Burton-Dr-Apt-125_Austin_TX_78741_M77281-06362
9523050486,Austin,78705,TX,30.294969,-97.72871,single_family,948.0,3829.0,2.0,1.0,625000,589500.0,,,True,,2026-01-20T18:15:54.000000Z,,https://www.realtor.com/realestateandhomes-detail/712-Harris-Ave_Austin_TX_78705_M95230-50486
7856061008,Austin,78705,TX,30.299045,-97.740226,multi_family,3356.0,8952.0,7.0,3.0,1400000,1129400.0,,,True,,2026-01-20T17:33:23.000000Z,,https://www.realtor.com/realestateandhomes-detail/3201-Guadalupe-St_Austin_TX_78705_M78560-61008
7917742318,Austin,78738,TX,30.287192,-97.9363,single_family,6556.0,96063.0,5.0,6.0,5499000,3606300.0,,,True,,2026-01-20T17:15:32.000000Z,,https://www.realtor.com/realestateandhomes-detail/12109-Musket-Rim-St_Austin_TX_78738_M79177-42318
9274301895,Austin,78721,TX,30.278913,-97.691193,multi_family,2695.0,6490.0,5.0,6.0,1300000,,,,True,,2026-01-20T16:59:13.000000Z,,https://www.realtor.com/realestateandhomes-detail/1206-Luna-St_Austin_TX_78721_M92743-01895
8497969466,Austin,78703,TX,30.273796,-97.761742,condos,1470.0,1686.0,3.0,2.0,759000,825400.0,,,True,,2026-01-20T16:35:25.000000Z,,https://www.realtor.com/realestateandhomes-detail/1502-W-5th-St-Apt-H2_Austin_TX_78703_M84979-69466
7052996914,Austin,78750,TX,30.438445,-97.784957,single_family,4179.0,14501.0,5.0,5.0,1288000,1101000.0,,,True,,2026-01-20T16:07:49.000000Z,,https://www.realtor.com/realestateandhomes-detail/8708-Balcones-Club-Dr_Austin_TX_78750_M70529-96914
8497930976,Austin,78732,TX,30.412314,-97.87115,land,,14937.0,,,595000,,,,True,,2026-01-20T15:59:29.000000Z,,https://www.realtor.com/realestateandhomes-detail/13136-Villa-Montana-Way_Austin_TX_78732_M84979-30976
7244266550,Austin,78741,TX,30.23553,-97.729822,condos,518.0,1394.0,1.0,1.0,145000,158800.0,,,True,,2026-01-20T15:59:29.000000Z,,https://www.realtor.com/realestateandhomes-detail/1840-Burton-Dr-Apt-208_Austin_TX_78741_M72442-66550
9119260431,Austin,78754,TX,30.349795,-97.602242,single_family,2217.0,4966.0,4.0,3.0,395000,385300.0,,,True,,2026-01-20T15:17:15.000000Z,,https://www.realtor.com/realestateandhomes-detail/11612-Caithness-Way_Austin_TX_78754_M91192-60431
7857617954,Austin,78759,TX,30.368566,-97.749672,single_family,1887.0,5898.0,3.0,3.0,625000,604900.0,,,True,,2026-01-20T13:59:20.000000Z,,https://www.realtor.com/realestateandhomes-detail/3702-Terrina-St-Apt-2_Austin_TX_78759_M78576-17954
7036846943,Austin,78731,TX,30.321923,-97.748459,single_family,2242.0,9143.0,4.0,2.0,925000,898200.0,,,True,,2026-01-20T13:39:14.000000Z,,https://www.realtor.com/realestateandhomes-detail/4604-Rue-St_Austin_TX_78731_M70368-46943
8910040881,Austin,78729,TX,30.461607,-97.759348,single_family,1654.0,5332.0,3.0,2.0,415000,413000.0,,,True,,2026-01-20T12:34:18.000000Z,,https://www.realtor.com/realestateandhomes-detail/8430-Alvin-High-Ln_Austin_TX_78729_M89100-40881
9446209544,Austin,78747,TX,30.143537,-97.734267,single_family,1731.0,,4.0,2.0,350990,,,,True,,2026-01-20T11:36:14.000000Z,,https://www.realtor.com/realestateandhomes-detail/9216-Corvallis-Dr_Austin_TX_78747_M94462-09544
9149209428,Austin,78747,TX,30.127055,-97.792171,single_family,1640.0,,3.0,2.0,369990,356300.0,False,,True,3000.0,2026-01-20T11:35:38.000000Z,,https://www.realtor.com/realestateandhomes-detail/11917-Dillon-Falls-Dr_Austin_TX_78747_M91492-09428
9896132604,Austin,78747,TX,30.126267,-97.793298,single_family,1640.0,,3.0,2.0,354990,347400.0,False,,True,25000.0,2026-01-20T11:35:35.000000Z,,https://www.realtor.com/realestateandhomes-detail/12104-Dillon-Falls-Dr_Austin_TX_78747_M98961-32604
9584008991,Austin,78747,TX,30.14868930229772,-97.7537043319461,single_family,2039.0,,3.0,3.0,389000,379200.0,True,,True,990.0,2026-01-20T08:45:37.000000Z,,https://www.realtor.com/realestateandhomes-detail/5603-Forks-Rd_Austin_TX_78747_M95840-08991
9209417109,Austin,78724,TX,30.32441,-97.59235,single_family,2265.0,,4.0,3.0,389990,,True,,True,2115.0,2026-01-20T07:01:30.000000Z,,https://www.realtor.com/realestateandhomes-detail/9709-Oxbow-Strap-Dr_Austin_TX_78724_M92094-17109
7975219822,Austin,78746,TX,30.288779,-97.834839,single_family,3258.0,9583.0,5.0,4.0,1425000,1410300.0,,,True,,2026-01-20T06:44:19.000000Z,,https://www.realtor.com/realestateandhomes-detail/6659-Whitemarsh-Valley-Walk_Austin_TX_78746_M79752-19822
9052970822,Austin,78723,TX,30.291787,-97.694077,single_family,1300.0,1307.0,3.0,3.0,595000,586700.0,,,True,,2026-01-20T04:44:22.000000Z,,https://www.realtor.com/realestateandhomes-detail/3322-McCurdy-St_Austin_TX_78723_M90529-70822
9963204882,Austin,78747,TX,30.153124,-97.75692,townhomes,2442.0,,3.0,4.0,646635,,,,True,,2026-01-20T03:45:48.000000Z,,https://www.realtor.com/realestateandhomes-detail/9031-Cattle-Baron-Path_Austin_TX_78747_M99632-04882
9372127660,Austin,78747,TX,30.153179,-97.757278,townhomes,2443.0,,3.0,4.0,658635,,True,,True,6363.0,2026-01-20T03:45:48.000000Z,,https://www.realtor.com/realestateandhomes-detail/9105-Cattle-Baron-Path_Austin_TX_78747_M93721-27660
9692896333,Austin,78747,TX,30.153042,-97.757172,townhomes,2443.0,,3.0,4.0,659400,,True,,True,6598.0,2026-01-20T03:45:48.000000Z,,https://www.realtor.com/realestateandhomes-detail/9103-Cattle-Baron-Path_Austin_TX_78747_M96928-96333
9422097606,Austin,78747,TX,30.153065,-97.756729,townhomes,2443.0,,3.0,4.0,650400,,True,,True,39598.0,2026-01-20T03:45:48.000000Z,,https://www.realtor.com/realestateandhomes-detail/9027-Cattle-Baron-Path_Austin_TX_78747_M94220-97606
9177655763,Austin,78747,TX,30.153137,-97.757004,townhomes,2443.0,,3.0,4.0,650635,,,,True,,2026-01-20T03:45:48.000000Z,,https://www.realtor.com/realestateandhomes-detail/9033-Cattle-Baron-Path_Austin_TX_78747_M91776-55763
9366044456,Austin,78747,TX,30.153095,-97.756645,townhomes,2442.0,,3.0,4.0,649230,,,,True,,2026-01-20T03:45:48.000000Z,,https://www.realtor.com/realestateandhomes-detail/9025-Cattle-Baron-Path_Austin_TX_78747_M93660-44456
9231780098,Austin,78747,TX,30.153076,-97.756813,townhomes,2316.0,,3.0,4.0,641400,,,,True,,2026-01-20T03:45:48.000000Z,,https://www.realtor.com/realestateandhomes-detail/9029-Cattle-Baron-Path_Austin_TX_78747_M92317-80098
9292932008,Austin,78747,TX,30.153055,-97.757088,townhomes,2316.0,,3.0,4.0,649635,,True,,True,40363.0,2026-01-20T03:45:48.000000Z,,https://www.realtor.com/realestateandhomes-detail/9101-Cattle-Baron-Path_Austin_TX_78747_M92929-32008
7703846721,Austin,78729,TX,30.445064,-97.77592,condos,1457.0,,3.0,3.0,298000,313000.0,,,True,,2026-01-20T03:04:39.000000Z,,https://www.realtor.com/realestateandhomes-detail/8518-Cahill-Dr-Apt-19_Austin_TX_78729_M77038-46721
9263973087,Austin,78744,TX,30.168097,-97.726714,single_family,1861.0,7344.0,4.0,4.0,389900,394600.0,,,True,,2026-01-20T00:45:36.000000Z,,https://www.realtor.com/realestateandhomes-detail/7105-Ranchito-Dr_Austin_TX_78744_M92639-73087
8587423653,Austin,78738,TX,30.331271,-97.988352,single_family,5233.0,23021.0,5.0,5.0,1550000,1464400.0,,,True,,2026-01-20T00:45:36.000000Z,,https://www.realtor.com/realestateandhomes-detail/201-Slate-Rock-Ter_Austin_TX_78738_M85874-23653
8590191178,Austin,78701,TX,30.261884,-97.742441,condos,2692.0,614.0,3.0,4.0,4099000,4245400.0,,,True,,2026-01-20T00:36:24.000000Z,,https://www.realtor.com/realestateandhomes-detail/98-San-Jacinto-Blvd-1502_Austin_TX_78701_M85901-91178
8084207663,Austin,78701,TX,30.274085,-97.742871,condos,817.0,126.0,1.0,1.0,595000,410400.0,,,True,,2026-01-20T00:31:17.000000Z,,https://www.realtor.com/realestateandhomes-detail/1122-Colorado-St-Apt-1902_Austin_TX_78701_M80842-07663
9011521237,Austin,78724,TX,30.32462,-97.5942,single_family,1779.0,,4.0,2.0,374990,,True,,True,2115.0,2026-01-20T00:10:23.000000Z,,https://www.realtor.com/realestateandhomes-detail/9513-Oxbow-Strap-Dr_Austin_TX_78724_M90115-21237
9852126627,Austin,78725,TX,30.2445071,-97.5648504,single_family,2258.0,,4.0,3.0,375490,,,,True,,2026-01-20T00:00:00.000000Z,,https://www.realtor.com/realestateandhomes-detail/16021-Cowslip-Way_Austin_TX_78725_M98521-26627
9957256161,Austin,78744,TX,30.143539,-97.705796,single_family,3187.0,,5.0,5.0,663621,644800.0,,,True,,2026-01-20T00:00:00.000000Z,,https://www.realtor.com/realestateandhomes-detail/9513-Boathouse-Dr_Austin_TX_78744_M99572-56161
9272002649,Austin,78744,TX,30.14642,-97.708679,single_family,3358.0,,4.0,5.0,757343,,,,True,,2026-01-20T00:00:00.000000Z,,https://www.realtor.com/realestateandhomes-detail/9104-The-Ravine-Way_Austin_TX_78744_M92720-02649
9138159860,Austin,78747,TX,30.124434,-97.78367,single_family,1450.0,,3.0,2.0,321150,,,,True,,2026-01-20T00:00:00.000000Z,,https://www.realtor.com/realestateandhomes-detail/12012-Ravenna-Cv_Austin_TX_78747_M91381-59860
9913755020,Austin,78747,TX,30.124612,-97.792144,single_family,2323.0,,4.0,3.0,406540,395400.0,,,True,,2026-01-20T00:00:00.000000Z,,https://www.realtor.com/realestateandhomes-detail/4620-Lava-Island-Dr_Austin_TX_78747_M99137-55020
9605513705,Austin,78723,TX,30.298589,-97.706491,single_family,1162.0,405.0,2.0,2.0,589000,611800.0,,,True,,2026-01-19T23:43:18.000000Z,,https://www.realtor.com/realestateandhomes-detail/1701-Simond-Ave-Unit-611_Austin_TX_78723_M96055-13705
7547038515,Austin,78745,TX,30.205426,-97.764434,single_family,1300.0,10311.0,3.0,2.0,450000,433400.0,,,True,,2026-01-19T23:33:27.000000Z,,https://www.realtor.com/realestateandhomes-detail/5307-Presidio-Rd_Austin_TX_78745_M75470-38515
8584887981,Austin,78737,TX,30.186721,-97.97916,single_family,1892.0,7884.0,3.0,2.0,550000,487800.0,,,True,,2026-01-19T22:53:40.000000Z,,https://www.realtor.com/realestateandhomes-detail/409-Harris-Dr_Austin_TX_78737_M85848-87981
7719799052,Austin,78735,TX,30.284413,-97.87621,single_family,8772.0,61485.0,6.0,8.0,5900000,3522500.0,,,True,,2026-01-19T22:19:20.000000Z,,https://www.realtor.com/realestateandhomes-detail/3304-Barton-Creek-Blvd_Austin_TX_78735_M77197-99052
8855978148,Austin,78759,TX,30.411478,-97.741556,single_family,1548.0,8303.0,4.0,2.0,539000,336000.0,,,True,,2026-01-19T21:57:16.000000Z,,https://www.realtor.com/realestateandhomes-detail/11513-Fast-Horse-Dr_Austin_TX_78759_M88559-78148
9091047414,Austin,78748,TX,30.170481,-97.83194,condos,1173.0,7405.0,2.0,3.0,476100,,,,True,,2026-01-19T21:55:19.000000Z,,https://www.realtor.com/realestateandhomes-detail/2414-Drew-Ln-Unit-5_Austin_TX_78748_M90910-47414
7280993403,Austin,78701,TX,30.258399,-97.739048,condos,1743.0,,3.0,3.0,1650000,1568400.0,,,True,,2026-01-19T21:25:18.000000Z,,https://www.realtor.com/realestateandhomes-detail/70-Rainey-St-Apt-2106_Austin_TX_78701_M72809-93403
9755195243,Austin,78744,TX,30.148367,-97.715584,single_family,2322.0,13351.0,4.0,3.0,576774,532400.0,,,True,,2026-01-19T21:13:21.000000Z,,https://www.realtor.com/realestateandhomes-detail/8416-Apogee-Blvd_Austin_TX_78744_M97551-95243
7983882577,Austin,78701,TX,30.269536,-97.750525,condos,2849.0,179.0,3.0,4.0,2800000,2910900.0,,,True,,2026-01-19T20:59:22.000000Z,,https://www.realtor.com/realestateandhomes-detail/501-West-Ave-Apt-3602_Austin_TX_78701_M79838-82577
8977606817,Austin,78705,TX,30.287177,-97.747584,condos,945.0,1002.0,2.0,2.0,369000,338400.0,,,True,,2026-01-19T20:15:21.000000Z,,https://www.realtor.com/realestateandhomes-detail/915-W-23rd-St-Apt-208_Austin_TX_78705_M89776-06817
7681492293,Austin,78757,TX,30.360788,-97.719941,single_family,1780.0,9317.0,3.0,2.0,549999,571700.0,,,True,,2026-01-19T19:51:17.000000Z,,https://www.realtor.com/realestateandhomes-detail/1520-Weyford-Dr_Austin_TX_78757_M76814-92293
8742781365,Austin,78723,TX,30.316223,-97.674824,single_family,2161.0,11008.0,4.0,3.0,735000,704000.0,,,True,,2026-01-19T19:47:47.000000Z,,https://www.realtor.com/realestateandhomes-detail/2704-Loyola-Ln_Austin_TX_78723_M87427-81365
9031587137,Austin,78702,TX,30.28009,-97.71595,condos,1126.0,5985.0,3.0,3.0,515000,,,,True,,2026-01-19T18:39:20.000000Z,,https://www.realtor.com/realestateandhomes-detail/1809-Maple-Ave-2_Austin_TX_78702_M90315-87137
9341942043,Austin,78701,TX,30.267758,-97.750937,condos,1281.0,192.0,2.0,2.0,1299000,1160200.0,,,True,,2026-01-19T16:11:22.000000Z,,https://www.realtor.com/realestateandhomes-detail/301-West-Ave-Unit-2906_Austin_TX_78701_M93419-42043
7495418212,Austin,78738,TX,30.35299,-98.001964,single_family,5282.0,14244.0,4.0,5.0,1990000,2013900.0,,,True,,2026-01-19T16:09:40.000000Z,,https://www.realtor.com/realestateandhomes-detail/109-Bisset-Ct_Austin_TX_78738_M74954-18212
8726952419,Austin,78754,TX,30.338424,-97.645782,single_family,2331.0,12419.0,4.0,3.0,399900,403400.0,,,True,,2026-01-19T16:08:29.000000Z,,https://www.realtor.com/realestateandhomes-detail/4717-Lake-Champlain-Ln-167_Austin_TX_78754_M87269-52419
9740384110,Austin,78753,TX,30.376572,-97.668137,condos,909.0,5576.0,2.0,2.0,225000,,,,True,,2026-01-19T15:33:15.000000Z,,https://www.realtor.com/realestateandhomes-detail/11404-Walnut-Ridge-Dr-Apt-14_Austin_TX_78753_M97403-84110
7713855547,Austin,78732,TX,30.393848,-97.884541,land,,9810.0,,,375000,,,,True,,2026-01-19T15:21:15.000000Z,,https://www.realtor.com/realestateandhomes-detail/12802-Thomas-St_Austin_TX_78732_M77138-55547
8213977122,Austin,78745,TX,30.200154,-97.833794,single_family,1048.0,9509.0,3.0,1.0,415000,414600.0,,,True,,2026-01-19T13:27:32.000000Z,,https://www.realtor.com/realestateandhomes-detail/3309-China-Grv_Austin_TX_78745_M82139-77122
9836442693,Austin,78747,TX,30.144096,-97.733909,single_family,1975.0,,4.0,2.0,376990,,,,True,,2026-01-19T11:36:14.000000Z,,https://www.realtor.com/realestateandhomes-detail/9120-Corvallis-Dr_Austin_TX_78747_M98364-42693
9989339720,Austin,78747,TX,30.143034,-97.73502,single_family,2240.0,,5.0,3.0,401990,,True,,True,175.0,2026-01-19T11:35:37.000000Z,,https://www.realtor.com/realestateandhomes-detail/9221-Furman-Dr_Austin_TX_78747_M99893-39720
9871267188,Austin,78747,TX,30.143976,-97.733985,single_family,2054.0,,4.0,3.0,386990,,,,True,,2026-01-19T11:35:35.000000Z,,https://www.realtor.com/realestateandhomes-detail/9200-Corvallis-Dr_Austin_TX_78747_M98712-67188
9959908373,Austin,78747,TX,30.143214,-97.734474,single_family,1649.0,,4.0,2.0,335990,,,,True,,2026-01-19T11:35:35.000000Z,,https://www.realtor.com/realestateandhomes-detail/9304-Corvallis-Dr_Austin_TX_78747_M99599-08373
9519270163,Austin,78747,TX,30.143481,-97.734734,single_family,1693.0,,4.0,2.0,340990,,,,True,,2026-01-19T11:35:35.000000Z,,https://www.realtor.com/realestateandhomes-detail/9207-Furman-Dr_Austin_TX_78747_M95192-70163
9213419786,Austin,78744,TX,,,single_family,2172.0,,4.0,3.0,394990,374400.0,,,True,,2026-01-19T08:45:50.000000Z,,https://www.realtor.com/realestateandhomes-detail/1020-Lucinda-Williams-Way_Austin_TX_78744_M92134-19786
9464102561,Austin,78744,TX,30.150288,-97.704727,townhomes,1948.0,,3.0,3.0,349990,,False,,True,25000.0,2026-01-19T08:45:32.000000Z,,https://www.realtor.com/realestateandhomes-detail/1016-Brickell-Loop-Unit-A_Austin_TX_78744_M94641-02561
8468145186,Austin,78726,TX,30.431551,-97.832801,single_family,3574.0,18339.0,5.0,4.0,950000,930900.0,,,True,,2026-01-19T06:21:35.000000Z,,https://www.realtor.com/realestateandhomes-detail/9501-Aire-Libre-Dr_Austin_TX_78726_M84681-45186
8805660380,Austin,78728,TX,30.467975,-97.683892,single_family,1819.0,4413.0,3.0,3.0,389900,415600.0,,,True,,2026-01-19T05:33:09.000000Z,,https://www.realtor.com/realestateandhomes-detail/16012-McAloon-Way_Austin_TX_78728_M88056-60380
9892680270,Austin,78717,TX,30.475079,-97.782678,condos,1862.0,2178.0,3.0,3.0,490000,486100.0,,,True,,2026-01-19T04:16:46.000000Z,,https://www.realtor.com/realestateandhomes-detail/13501-Cibolo-Trce-180_Austin_TX_78717_M98926-80270
9903679612,Austin,78745,TX,30.223616,-97.787086,single_family,1896.0,7196.0,3.0,3.0,899000,,,,True,,2026-01-19T01:36:36.000000Z,,https://www.realtor.com/realestateandhomes-detail/4530-Clawson-Rd-Unit-1_Austin_TX_78745_M99036-79612
8643572609,Austin,78753,TX,30.360097,-97.673018,single_family,1380.0,,3.0,2.0,260000,357100.0,,,True,,2026-01-19T00:59:14.000000Z,,https://www.realtor.com/realestateandhomes-detail/10006-Faylin-Dr_Austin_TX_78753_M86435-72609
9924752660,Manor,78653,TX,30.297274,-97.547779,single_family,2153.0,,4.0,2.0,433630,424400.0,False,,True,70000.0,2026-01-19T00:03:38.000000Z,,https://www.realtor.com/realestateandhomes-detail/17100-Astral-Ln_Manor_TX_78653_M99247-52660
9095676487,Manor,78653,TX,30.294989,-97.547578,single_family,2693.0,,4.0,3.0,479990,463900.0,False,,True,14750.0,2026-01-19T00:03:38.000000Z,,https://www.realtor.com/realestateandhomes-detail/17108-Wind-Chime-Dr_Manor_TX_78653_M90956-76487
9813026071,Austin,78737,TX,30.161156,-97.98212,single_family,3800.0,,5.0,5.0,1149900,,,,True,,2026-01-19T00:02:42.000000Z,,https://www.realtor.com/realestateandhomes-detail/265-Leaning-Rock-Rdg_Austin_TX_78737_M98130-26071
9831436135,Austin,78744,TX,30.1559496,-97.716514,single_family,3187.0,,4.0,4.0,854900,,,,True,,2026-01-19T00:00:43.000000Z,,https://www.realtor.com/realestateandhomes-detail/9000-Fallkill-Dr_Austin_TX_78744_M98314-36135
9599730431,Austin,78744,TX,30.148081,-97.729777,single_family,2407.0,,4.0,4.0,574900,556600.0,False,,True,6000.0,2026-01-19T00:00:43.000000Z,,https://www.realtor.com/realestateandhomes-detail/7002-Woodford-Way_Austin_TX_78744_M95997-30431
9891724351,Austin,78747,TX,30.125127789473,-97.782235903045,single_family,1950.0,,3.0,3.0,372770,,,,True,,2026-01-19T00:00:00.000000Z,,https://www.realtor.com/realestateandhomes-detail/11908-Murano-Dr_Austin_TX_78747_M98917-24351
9290491919,Austin,78747,TX,30.123818791811,-97.781898562568,single_family,1446.0,,3.0,2.0,317050,,,,True,,2026-01-19T00:00:00.000000Z,,https://www.realtor.com/realestateandhomes-detail/12024-Ellena-Cv_Austin_TX_78747_M92904-91919
